pseudoword,ambiguity_reduction,ambiguity_drop,L1,L2,|synsets_L1|,|synsets_L2|,|synsets_L1_L2|,synsets_intersection
sacco-sac,0.8571428571428571,0.800614091670736,IT,FR,19,9,2,"['bn:00007922n', 'bn:00016261n']"
seed-seme,0.8222222222222222,0.5960017164652872,EN,IT,38,7,4,"['bn:00020895n', 'bn:00874731n', 'bn:00070253n', 'bn:00040284n']"
sink-lavello,0.92,0.6745551422974996,EN,IT,21,4,1,['bn:00071766n']
piccolo-petit,0.8064516129032258,0.7539738161388885,IT,FR,10,21,3,"['bn:00058715n', 'bn:00106058a', 'bn:00106773a']"
spare-repuesto,0.8,0.7332121111929344,EN,ES,14,6,2,"['bn:00073120n', 'bn:00073121n']"
spin-rotation,0.96875,0.6735414641600553,EN,FR,55,9,1,['bn:00068323n']
splash-schizzo,0.9555555555555556,0.6006042783411664,EN,IT,40,5,1,['bn:00073161n']
superior-superiore,0.7073170731707317,0.5855399401616145,ES,IT,32,9,6,"['bn:00111466a', 'bn:00077607n', 'bn:00075255n', 'bn:00111465a', 'bn:00044104n', 'bn:00113424a']"
riprendere-prendre,0.9523809523809524,0.8805663419023855,IT,FR,13,29,1,['bn:00088192v']
taste-gusto,0.7727272727272727,0.6476539494792525,EN,IT,34,10,5,"['bn:00061333n', 'bn:00035137n', 'bn:00042272n', 'bn:01243131n', 'bn:00042275n']"
test-prueba,0.7021276595744681,0.6891345688078521,FR,ES,19,28,7,"['bn:00068548n', 'bn:00032095n', 'bn:00032089n', 'bn:00076648n', 'bn:00076649n', 'bn:00076647n', 'bn:02436085n']"
thick-épais,0.5789473684210527,0.4720533718369151,EN,FR,15,4,4,"['bn:00054889n', 'bn:00100113a', 'bn:00101051a', 'bn:00111824a']"
thin-fino,0.9428571428571428,0.94247222463622,EN,ES,18,17,1,['bn:00111843a']
thrust-poussée,0.8333333333333334,0.551198189805123,EN,FR,21,3,2,"['bn:21705868n', 'bn:00065343n']"
use-utiliser,0.84,0.5459353807915366,EN,FR,22,3,2,"['bn:00082705v', 'bn:00082711v']"
vista-ver,0.9661016949152542,0.9251289547073318,IT,ES,21,38,1,['bn:00009669n']
visit-visita,0.75,0.5590169943749475,EN,IT,20,4,3,"['bn:00080112n', 'bn:00072662n', 'bn:00080111n']"
voice-voz,0.7272727272727273,0.6233448208807031,EN,ES,50,16,9,"['bn:24235111n', 'bn:00080190n', 'bn:00062019n', 'bn:00080191n', 'bn:00072788n', 'bn:00080185n', 'bn:00047203n', 'bn:00080189n', 'bn:00060770n']"
watch-orologio,0.902439024390244,0.7750770064025977,EN,IT,31,10,2,"['bn:00081700n', 'bn:00077172n']"
modo-camino,0.875,0.8681371489430688,IT,ES,21,27,3,"['bn:00027352n', 'bn:00061005n', 'bn:00001965n']"
wrong-sbagliato,0.8125,0.6342576092123373,EN,IT,26,6,3,"['bn:00104880a', 'bn:00113959a', 'bn:00104708a']"
attivo-actif,0.7931034482758621,0.7338344373245446,IT,FR,9,20,3,"['bn:00096383a', 'bn:00096384a', 'bn:00096386a']"
bad-cattivo,0.9622641509433962,0.6097797342905518,EN,IT,47,6,1,['bn:00097966a']
big-grande,0.9649122807017544,0.8828713629698879,EN,IT,40,17,1,['bn:00098342a']
bound-encuadernado,0.935483870967742,0.4596408326119737,EN,ES,29,2,1,['bn:00098754a']
drag-traîner,0.9375,0.4538652358836816,EN,FR,30,2,1,['bn:00087212v']
drift-dérive,0.9649122807017544,0.8097314138141912,EN,FR,44,13,1,['bn:00028732n']
échange-intercambiar,0.9310344827586208,0.8614578177288132,FR,ES,20,9,1,['bn:00008735n']
estendere-étendre,0.8181818181818182,0.7287738077702017,IT,FR,3,8,1,['bn:00084121v']
fair-feria,0.7948717948717948,0.7153817120556366,EN,ES,28,11,4,"['bn:00032733n', 'bn:00009256n', 'bn:00032732n', 'bn:00016141n']"
feel-sentire,0.88,0.771996269421038,EN,IT,37,13,3,"['bn:00087864v', 'bn:00088096v', 'bn:00088098v']"
fix-fissare,0.8974358974358975,0.8076890297402348,EN,IT,28,11,2,"['bn:00088246v', 'bn:00086468v']"
job-lavoro,0.9322033898305084,0.8584536327450007,EN,IT,41,18,2,"['bn:00030616n', 'bn:00014138n']"
leave-congedo,0.8918918918918919,0.6098183362194683,EN,IT,32,5,2,"['bn:00050462n', 'bn:00033672n']"
out-fuori,0.9615384615384616,0.7853831576033766,EN,IT,41,11,1,['bn:00116479r']
puff-puff,0.84,0.6158981734020649,EN,ES,21,4,2,"['bn:00043111n', 'bn:02443316n']"
range-gamme,0.8723404255319149,0.6556852793471104,EN,FR,39,8,3,"['bn:00003268n', 'bn:01766816n', 'bn:00045972n']"
register-registro,0.7333333333333333,0.6647610625128372,EN,IT,32,13,6,"['bn:27270046n', 'bn:00066890n', 'bn:00066891n', 'bn:00059469n', 'bn:00645753n', 'bn:00066893n']"
regular-regolare,0.7142857142857143,0.6671784097256133,ES,IT,19,9,4,"['bn:00082215v', 'bn:00088990v', 'bn:00082316v', 'bn:00109632a']"
scratch-gratter,0.9069767441860463,0.5814796120405826,EN,FR,38,5,2,"['bn:00084744v', 'bn:00089924v']"
shock-choque,0.9047619047619048,0.8174595311999893,IT,ES,6,15,1,['bn:00071162n']
slack-allentamento,-1.0,0.0,EN,IT,26,0,0,[]
squeeze-spremere,0.95,0.2966374049239239,EN,IT,39,1,1,['bn:00086115v']
string-chaîne de caractères,0.925925925925926,0.3497269899583528,EN,FR,26,1,1,['bn:00074685n']
take in-prendre,0.9565217391304348,0.9234012719203014,EN,FR,17,29,1,['bn:00085689v']
treno-tren,0.75,0.75,IT,ES,8,8,2,"['bn:00066028n', 'bn:00077914n']"
trim-assetto,0.9444444444444444,0.7852861182118149,EN,IT,28,8,1,['bn:00078293n']
upset-sconvolto,-1.0,0.4165977904505309,EN,IT,21,1,0,[]
walk-passeggiata,0.9130434782608696,0.6149916844639377,EN,IT,40,6,2,"['bn:17620493n', 'bn:00080358n']"
wild-selvaggio,0.935483870967742,0.6881391743574402,EN,IT,52,10,2,"['bn:00113316a', 'bn:00113870a']"
yield-resa,0.8857142857142857,0.7438450484206875,EN,IT,27,8,2,"['bn:00666599n', 'bn:00059788n']"
dead-morts,0.8974358974358975,0.3958992562084049,EN,FR,37,2,2,"['bn:00025501n', 'bn:00025500n']"
deep-profundo,0.896551724137931,0.7029470678322328,EN,ES,47,11,3,"['bn:00101045a', 'bn:00101050a', 'bn:00101043a']"
develop-sviluppare,0.6756756756756757,0.6325970809236221,EN,IT,25,12,6,"['bn:00086734v', 'bn:00086745v', 'bn:00082282v', 'bn:00082278v', 'bn:00086735v', 'bn:00086733v']"
doppio-doble,0.9047619047619048,0.8174595311999893,IT,ES,6,15,1,['bn:00101724a']
dress-robe,0.9565217391304348,0.8400344372172617,EN,FR,34,12,1,['bn:00028682n']
campo-champ,0.8227848101265823,0.7155338326714618,ES,FR,59,20,7,"['bn:00006752n', 'bn:03137422n', 'bn:00034267n', 'bn:00017609n', 'bn:00034274n', 'bn:00034265n', 'bn:00034275n']"
fire-incendio,0.9661016949152542,0.3892199175341962,EN,IT,113,5,2,"['bn:00034623n', 'bn:00021764n']"
hot-caldo,0.9701492537313432,0.6914028648789182,EN,IT,57,10,1,['bn:00104348a']
salto-saltar,0.9411764705882352,0.9147522016253732,IT,ES,13,21,1,['bn:00048558n']
key-clé,0.8333333333333334,0.6596206874432873,EN,FR,58,14,6,"['bn:03324194n', 'bn:00048986n', 'bn:22271641n', 'bn:00048994n', 'bn:00048985n', 'bn:03196769n']"
last-ultimo,0.8536585365853658,0.7944764318760998,EN,IT,28,13,3,"['bn:00100203a', 'bn:00105740a', 'bn:00105739a']"
move-déplacer,0.9696969696969696,0.332450571136375,EN,FR,64,2,1,['bn:00087012v']
pick-choisir,0.95,0.7219374972946064,EN,FR,33,7,1,['bn:00091590v']
step-étape,0.9245283018867924,0.6260402732654978,EN,FR,46,7,2,"['bn:00074194n', 'bn:00054018n']"
straight-dritto,0.9069767441860463,0.7058894761455694,EN,IT,35,8,2,"['bn:00115031r', 'bn:00115029r']"
wash-lavaggio,0.9411764705882352,0.4429065743944637,EN,IT,32,2,1,['bn:00050240n']
balance-saldo,0.9183673469387756,0.5029057508745883,EN,ES,45,4,2,"['bn:00008044n', 'bn:00008048n']"
blast-ráfaga,0.9130434782608696,0.7244121727954401,EN,ES,37,9,2,"['bn:00014066n', 'bn:00011136n']"
blue-blu,0.9701492537313432,0.6768453847305108,EN,IT,115,19,2,"['bn:00098606a', 'bn:00011477n']"
bolt-boulon,0.9090909090909092,0.5770347125524357,EN,FR,39,5,2,"['bn:03655296n', 'bn:00011899n']"
choke-étranglement,0.9574468085106383,0.5904137198538023,EN,FR,42,5,1,['bn:00018673n']
cold-freddo,0.8769230769230769,0.6327898184850544,EN,IT,55,10,4,"['bn:00020535n', 'bn:00020536n', 'bn:00099982a', 'bn:00099981a']"
cross-cruz,0.9130434782608696,0.786861861861849,EN,ES,52,17,3,"['bn:00023851n', 'bn:00023947n', 'bn:08352138n']"
crown-couronne,0.8666666666666667,0.8171011693711216,EN,FR,50,25,5,"['bn:00024075n', 'bn:00024069n', 'bn:00024074n', 'bn:00015405n', 'bn:00024072n']"
do-do,0.8571428571428571,0.566946709513841,EN,ES,49,7,4,"['bn:03294102n', 'bn:00027967n', 'bn:00014378n', 'bn:02106349n']"
prima-premier,0.8888888888888888,0.883384879999917,IT,FR,20,16,2,"['bn:00034737n', 'bn:00103006a']"
fit-ajuste,0.9523809523809524,0.7479556690462876,EN,ES,34,8,1,['bn:00014068n']
float-float,0.9565217391304348,0.3901290991157484,EN,ES,44,2,1,['bn:00701733n']
foul-falta,0.9411764705882352,0.8995475050115943,EN,ES,22,12,1,['bn:05862420n']
fret-traste,0.9130434782608696,0.6149916844639377,EN,ES,20,3,1,['bn:00036503n']
hack-hack,0.7948717948717948,0.4823102518766288,EN,IT,35,4,4,"['bn:00042433n', 'bn:15847306n', 'bn:03837172n', 'bn:00860331n']"
hand-mano,0.7727272727272727,0.6692014483788844,EN,ES,33,11,5,"['bn:00042759n', 'bn:00042763n', 'bn:00978341n', 'bn:00025555n', 'bn:00042761n']"
issue-tema,0.951219512195122,0.9441197002089904,EN,ES,23,18,1,['bn:00047690n']
low-faible,0.9710144927536232,0.8368213451546649,EN,FR,52,17,1,['bn:00106205a']
mean-moyen,0.951219512195122,0.8429151491479037,EN,FR,30,11,1,['bn:00097854a']
model-modelo,0.6774193548387096,0.6599230931974432,EN,ES,38,24,10,"['bn:00055448n', 'bn:02579396n', 'bn:00055446n', 'bn:00022071n', 'bn:00055447n', 'bn:00033735n', 'bn:00036197n', 'bn:00032100n', 'bn:00032101n', 'bn:00055449n']"
offrir-oferta,0.9166666666666666,0.9134782512091346,FR,ES,11,13,1,['bn:00083472v']
pick up-raccogliere,0.8918918918918919,0.8757849088550815,EN,IT,22,15,2,"['bn:00091599v', 'bn:00088698v']"
plate-piastra,0.8181818181818182,0.7287738077702017,EN,IT,24,9,3,"['bn:00044489n', 'bn:00062082n', 'bn:00062885n']"
ride-cavalcata,-1.0,0.4050699108216521,EN,IT,67,3,0,[]
rush-prisa,0.95,0.5368760913842224,EN,ES,73,7,2,"['bn:00088134v', 'bn:00043115n']"
sede-asiento,0.8947368421052632,0.8631998538974989,IT,ES,7,12,1,['bn:00062706n']
servire-servir,0.4285714285714285,0.400307045835368,IT,ES,9,19,8,"['bn:00070647n', 'bn:00082867v', 'bn:00093511v', 'bn:00088630v', 'bn:00093512v', 'bn:00093509v', 'bn:00093510v', 'bn:00086962v']"
show-mostra,0.9523809523809524,0.8112718285713523,EN,IT,32,10,1,['bn:00027670n']
smash-smash,0.7959183673469388,0.5570268219740172,EN,IT,42,7,5,"['bn:02563828n', 'bn:02435669n', 'bn:00413980n', 'bn:00059882n', 'bn:00970332n']"
stone-pietra,0.9178082191780822,0.6566761834734021,EN,IT,62,11,3,"['bn:00068046n', 'bn:00074410n', 'bn:00068045n']"
stroke-ictus,0.9310344827586208,0.6420927467300832,EN,IT,25,4,1,['bn:00004971n']
study-estudiar,0.6756756756756757,0.6001342850677496,EN,ES,27,10,6,"['bn:00089360v', 'bn:00085648v', 'bn:00090266v', 'bn:00082596v', 'bn:00085705v', 'bn:00094501v']"
dolce-doux,0.9130434782608696,0.8402386016235373,IT,FR,16,7,1,['bn:00174182n']
tight-stretto,0.9230769230769232,0.8188801842369797,EN,IT,19,7,1,['bn:00114748r']
track-traccia,0.95,0.7934064217032782,EN,IT,31,9,1,['bn:00050341n']
waste-déchets,0.8571428571428571,0.5302196349700645,EN,FR,25,3,2,"['bn:00080543n', 'bn:00035670n']"
action-action,0.7073170731707317,0.607492788802036,EN,FR,62,20,12,"['bn:00735580n', 'bn:24845510n', 'bn:00001133n', 'bn:00001127n', 'bn:03184586n', 'bn:14518693n', 'bn:00001128n', 'bn:14287950n', 'bn:03261103n', 'bn:14605199n', 'bn:03890755n', 'bn:00001136n']"
average-media,0.75,0.7485337229377177,EN,ES,17,15,4,"['bn:00005677n', 'bn:00007449n', 'bn:00054001n', 'bn:00097854a']"
bang-bang,0.7741935483870968,0.5454400749512979,EN,ES,53,9,7,"['bn:21659863n', 'bn:01788950n', 'bn:00667849n', 'bn:17975308n', 'bn:17646213n', 'bn:14053413n', 'bn:01561139n']"
bend-doblar,0.8095238095238095,0.8012207817325419,EN,ES,24,18,4,"['bn:00083404v', 'bn:00083403v', 'bn:00083402v', 'bn:00083407v']"
bitter-amaro,0.8125,0.7036456405748563,EN,IT,24,8,3,"['bn:00010788n', 'bn:00010768n', 'bn:00098461a']"
bob-bob,0.9032258064516128,0.4918776321038041,EN,IT,57,5,3,"['bn:01063184n', 'bn:00477903n', 'bn:00011698n']"
body-corpo,0.7297297297297297,0.6579727356837567,EN,IT,53,21,10,"['bn:17458282n', 'bn:03119994n', 'bn:00058442n', 'bn:00011747n', 'bn:00014512n', 'bn:14263042n', 'bn:00011745n', 'bn:00011746n', 'bn:00011748n', 'bn:00011744n']"
bottom-fond,0.9,0.8898173969978335,EN,FR,23,17,2,"['bn:00012366n', 'bn:00012365n']"
cuvette-cuenco,0.8571428571428571,0.8214127264284942,FR,ES,5,9,1,['bn:00008865n']
bridge-pont,0.7922077922077922,0.7677114147254751,EN,FR,48,29,8,"['bn:00013080n', 'bn:00013082n', 'bn:00013083n', 'bn:00013079n', 'bn:02059918n', 'bn:00902695n', 'bn:00495606n', 'bn:00013077n']"
build-costruire,0.7857142857142857,0.7338962506981745,EN,IT,19,9,3,"['bn:00084198v', 'bn:00084199v', 'bn:00086013v']"
burst-éclatement,0.9047619047619048,0.7105578855939733,EN,FR,17,4,1,['bn:00014066n']
butt-culo,0.9166666666666666,0.8642416214502249,EN,ES,16,8,1,['bn:00005913n']
campo-campamento,0.8688524590163934,0.8047252730628899,IT,ES,42,19,4,"['bn:03720299n', 'bn:00015041n', 'bn:00010805n', 'bn:00015036n']"
chain-cadena,0.7037037037037037,0.6536592259964462,EN,ES,37,17,8,"['bn:00017488n', 'bn:00017490n', 'bn:00017487n', 'bn:00017489n', 'bn:02387400n', 'bn:00017496n', 'bn:00017492n', 'bn:00017491n']"
collar-cuello,0.9285714285714286,0.8389716241263047,EN,ES,20,8,1,['bn:00020603n']
come up-salire,0.8947368421052632,0.8631998538974989,EN,IT,12,7,1,['bn:00082761v']
command-commande,0.8285714285714286,0.7865864229375483,EN,FR,23,12,3,"['bn:00010260n', 'bn:00020945n', 'bn:00020941n']"
commission-commissione,0.8461538461538461,0.8233148937716491,EN,IT,16,10,2,"['bn:00021015n', 'bn:00021016n']"
contract-contratto,0.9393939393939394,0.8367402978102317,EN,IT,24,9,1,['bn:00022227n']
convert-convertire,0.5555555555555556,0.4619330107128322,EN,IT,14,4,4,"['bn:00085763v', 'bn:00085446v', 'bn:00022366n', 'bn:00085761v']"
cool-cool,0.6862745098039216,0.5822112786216361,EN,FR,39,12,8,"['bn:02419217n', 'bn:00100445a', 'bn:03552345n', 'bn:00100442a', 'bn:00567394n', 'bn:01461586n', 'bn:00004921n', 'bn:00100446a']"
correct-corretto,0.75,0.5854685623498499,EN,IT,13,3,2,"['bn:00100490a', 'bn:00100491a']"
count-conteggio,0.9166666666666666,0.6832429931249357,EN,IT,20,4,1,['bn:00023140n']
raccolto-cultivo,0.875,0.8472151069828725,IT,ES,6,10,1,['bn:00023935n']
crush-cotta,0.9770114942528736,0.5646365082034643,EN,IT,79,8,1,['bn:00014726n']
cry-piangere,0.935483870967742,0.5094446903932257,EN,IT,57,5,2,"['bn:00024158n', 'bn:00086122v']"
dash-guión,0.9534883720930232,0.775778348367736,EN,ES,34,9,1,['bn:00025288n']
date-data,0.6666666666666666,0.6573421981221795,FR,IT,14,10,4,"['bn:00025342n', 'bn:00025340n', 'bn:00025341n', 'bn:00025336n']"
difesa-defensa,0.7560975609756098,0.7376561570493754,IT,ES,16,25,5,"['bn:00001602n', 'bn:00025876n', 'bn:00025877n', 'bn:00025871n', 'bn:00025878n']"
consegnare-Entregar,0.935483870967742,0.4596408326119737,IT,ES,2,29,1,['bn:00086531v']
deposit-dépôt,0.6875,0.6821077598838398,EN,FR,18,14,5,"['bn:00026375n', 'bn:00026379n', 'bn:00026374n', 'bn:00026380n', 'bn:00008382n']"
dissolve-disolver,0.6,0.5124997560975029,EN,ES,19,6,5,"['bn:00087044v', 'bn:00083996v', 'bn:00027737n', 'bn:00086994v', 'bn:00087040v']"
division-división,0.5121951219512195,0.5120427509462262,FR,ES,20,21,10,"['bn:03090733n', 'bn:00027914n', 'bn:00027919n', 'bn:00019480n', 'bn:00027911n', 'bn:00019680n', 'bn:00027912n', 'bn:00027920n', 'bn:00027913n', 'bn:00027915n']"
dock-molo,0.9333333333333332,0.8254710589328996,EN,IT,22,8,1,['bn:00027982n']
extension-extensión,0.4754098360655737,0.4644883293166233,FR,ES,24,37,16,"['bn:00047346n', 'bn:00067461n', 'bn:00026413n', 'bn:00067794n', 'bn:00035195n', 'bn:00001315n', 'bn:00019206n', 'bn:00032416n', 'bn:00013761n', 'bn:00064716n', 'bn:00075313n', 'bn:00032412n', 'bn:00000267n', 'bn:00026251n', 'bn:00032043n', 'bn:00000265n']"
feed-alimentation,0.9375,0.8118988160479111,EN,FR,24,8,1,['bn:00035650n']
flag-bandiera,0.945945945945946,0.8116987221673689,EN,IT,28,9,1,['bn:00034960n']
flick-sfarfallare,-1.0,0.0,ES,IT,0,1,0,[]
flight-volo,0.92,0.7858329593495045,EN,IT,38,12,2,"['bn:00035209n', 'bn:00035207n']"
floor-suelo,0.8125,0.8109115331825275,EN,ES,17,15,3,"['bn:00035308n', 'bn:03701486n', 'bn:00035304n']"
focus-focus,0.76,0.5167006440440688,EN,IT,65,10,9,"['bn:01434240n', 'bn:17588879n', 'bn:15159811n', 'bn:03680655n', 'bn:01246298n', 'bn:01711274n', 'bn:00035558n', 'bn:03557476n', 'bn:09045791n']"
fold-plier,0.7647058823529411,0.4927607783783501,EN,FR,15,2,2,"['bn:00088411v', 'bn:00035589n']"
forward-avant,0.9642857142857144,0.7386294463230035,EN,FR,46,10,1,['bn:14503893n']
give up-rinunciare,0.9,0.54,EN,IT,18,2,1,['bn:00084958v']
glass-vetro,0.9545454545454546,0.6058864481800574,EN,IT,39,5,1,['bn:00040605n']
glow-resplandor,0.9333333333333332,0.6345446505804354,EN,ES,52,8,2,"['bn:00040745n', 'bn:00040636n']"
Aiuto-aider,0.8571428571428571,0.8483514159521032,IT,FR,6,8,1,['bn:00002154n']
attelage-enganche,0.8181818181818182,0.7871656793250021,FR,ES,7,4,1,['bn:27268585n']
horn-bocina,0.9047619047619048,0.6332014301072162,EN,ES,36,6,2,"['bn:00044776n', 'bn:00044781n']"
solo-juste,0.9622641509433962,0.7225967859371679,IT,FR,44,9,1,['bn:00114626r']
know-savoir,0.7777777777777778,0.7103028480787297,EN,FR,19,8,3,"['bn:00090141v', 'bn:00090142v', 'bn:00085261v']"
long-largo,0.8064516129032258,0.7856227299969563,FR,ES,12,19,3,"['bn:00106124a', 'bn:00106125a', 'bn:00106129a']"
minor-minore,0.8378378378378378,0.7189331539196696,EN,IT,28,9,3,"['bn:01977780n', 'bn:00018345n', 'bn:00106764a']"
miss-miss,-1.0,0.4841229182759271,EN,IT,15,1,0,[]
negativo-negativo,0.6363636363636364,0.5668240727101569,IT,ES,3,8,2,"['bn:00107198a', 'bn:00057190n']"
net-red,0.9,0.6839407869106799,FR,ES,7,33,2,"['bn:00276756n', 'bn:00054497n']"
passing-passaggio,0.8974358974358975,0.8828618188872855,EN,IT,23,16,2,"['bn:00060872n', 'bn:00060887n']"
retribuzione-pagar,0.9047619047619048,0.8174595311999893,IT,ES,6,15,1,['bn:00029416n']
image-foto,0.9166666666666666,0.6832429931249357,FR,ES,20,4,1,['bn:00045772n']
pinch-pellizcar,0.7857142857142857,0.6018462155224473,EN,ES,23,5,3,"['bn:00091064v', 'bn:00091639v', 'bn:00091640v']"
prime-prime,0.9473684210526316,0.4230888219841946,EN,ES,36,2,1,['bn:02168916n']
proof-prueba,0.8709677419354839,0.8668797351813128,EN,ES,34,28,4,"['bn:00064724n', 'bn:00064728n', 'bn:00053828n', 'bn:00064727n']"
puddle-pozzanghera,0.875,0.5787580992953792,EN,IT,14,2,1,['bn:00063537n']
queen-regina,0.84,0.7458518887822166,EN,IT,73,27,8,"['bn:00065644n', 'bn:03380459n', 'bn:00065635n', 'bn:00034025n', 'bn:00065637n', 'bn:00065634n', 'bn:00065638n', 'bn:00024097n']"
read-leggere,0.7419354838709677,0.5457655520765905,EN,IT,26,5,4,"['bn:00092427v', 'bn:00092426v', 'bn:00092428v', 'bn:00092424v']"
recall-retirada,0.9285714285714286,0.907001664822987,EN,ES,17,11,1,['bn:00066477n']
record-registro,0.7777777777777778,0.6735753140545634,IT,ES,9,27,4,"['bn:00027454n', 'bn:00066574n', 'bn:00068426n', 'bn:00066575n']"
ruffle-volante,0.9166666666666666,0.9134782512091346,EN,ES,13,11,1,['bn:00035357n']
ruin-rovina,0.8333333333333334,0.7677372199896759,EN,IT,25,11,3,"['bn:00050312n', 'bn:00068520n', 'bn:00068521n']"
save-guardar,0.8974358974358975,0.8828618188872855,EN,ES,23,16,2,"['bn:00090229v', 'bn:00091983v']"
say-dire,0.6666666666666666,0.6593101196453675,EN,FR,31,23,9,"['bn:00093287v', 'bn:00093290v', 'bn:00093293v', 'bn:00082527v', 'bn:00093292v', 'bn:00087644v', 'bn:00093291v', 'bn:00093288v', 'bn:00092425v']"
shadow-ombra,0.8518518518518519,0.6937827481606307,EN,IT,64,17,6,"['bn:17622528n', 'bn:00025235n', 'bn:00070830n', 'bn:00070831n', 'bn:08922239n', 'bn:00070820n']"
silver-argent,0.8571428571428571,0.7034158342699627,EN,FR,55,15,5,"['bn:00005568n', 'bn:00071625n', 'bn:00001887n', 'bn:00006313n', 'bn:00071661n']"
skin-piel,0.8717948717948718,0.6691195326775228,EN,ES,64,14,5,"['bn:00024643n', 'bn:16082647n', 'bn:00061258n', 'bn:00044002n', 'bn:00033994n']"
smack-smack,0.9090909090909092,0.522690522341881,EN,IT,20,2,1,['bn:00072256n']
smooth-suave,0.9574468085106383,0.9467682240615688,EN,ES,27,20,1,['bn:00110803a']
star-stella,0.8767123287671232,0.725373471731774,EN,IT,114,32,9,"['bn:00000790n', 'bn:16046732n', 'bn:00073964n', 'bn:00016990n', 'bn:02485403n', 'bn:00073966n', 'bn:03087731n', 'bn:00050346n', 'bn:03709168n']"
style-style,0.6140350877192983,0.5518235723241606,EN,FR,41,16,11,"['bn:17425781n', 'bn:00074836n', 'bn:00035925n', 'bn:00032400n', 'bn:02106754n', 'bn:00074832n', 'bn:00074835n', 'bn:00033729n', 'bn:00025285n', 'bn:00074831n', 'bn:00074834n']"
tack-virata,0.9166666666666666,0.7938566201357354,EN,IT,18,6,1,['bn:00075855n']
tease-burlarse,0.92,0.8832,EN,ES,16,9,1,['bn:00083038v']
thing-chose,0.5135135135135135,0.5133259286621354,EN,FR,18,19,9,"['bn:00076923n', 'bn:00076921n', 'bn:00076919n', 'bn:00076922n', 'bn:01260156n', 'bn:00076918n', 'bn:00001734n', 'bn:03630544n', 'bn:00076925n']"
title-titolo,0.7777777777777778,0.7583302557005538,EN,IT,22,14,4,"['bn:00035925n', 'bn:00077410n', 'bn:00068477n', 'bn:00077409n']"
tough-dur,0.9375,0.843017259957314,EN,FR,23,9,1,['bn:00103943a']
trade-commerce,0.8260869565217391,0.8253057866481855,EN,FR,24,22,4,"['bn:00023496n', 'bn:00077860n', 'bn:00014152n', 'bn:00008735n']"
piège-trampa,0.8888888888888888,0.883384879999917,FR,ES,20,16,2,"['bn:00078068n', 'bn:00019618n']"
trip-viaggio,0.9322033898305084,0.7727504272738427,EN,IT,46,13,2,"['bn:00078318n', 'bn:00078319n']"
trust-fiducia,0.9230769230769232,0.6880209161537816,EN,IT,65,13,3,"['bn:00078487n', 'bn:00032769n', 'bn:00078488n']"
turn out-resultar,0.9130434782608696,0.9121800799795736,EN,ES,12,11,1,['bn:00095259v']
warm-caldo,0.9411764705882352,0.8576848932777671,EN,IT,24,10,1,['bn:00113698a']
weak-debole,0.9393939393939394,0.8367402978102317,EN,IT,24,9,1,['bn:00113737a']
wear-usura,0.92,0.7858329593495045,EN,IT,19,6,1,['bn:00080751n']
wing-ala,0.8529411764705882,0.839555043926927,EN,ES,40,28,5,"['bn:00081337n', 'bn:00081336n', 'bn:00081338n', 'bn:00081342n', 'bn:00004331n']"
se retirer-retirar,0.8461538461538461,0.6105866669592631,FR,ES,4,22,2,"['bn:00092941v', 'bn:00087267v']"
allow-consentire,0.8823529411764706,0.7485573582278179,EN,IT,13,4,1,['bn:00082371v']
alternate-alternativo,0.875,0.4236075534914362,EN,IT,15,1,1,['bn:00096894a']
apply-applicare,0.6923076923076923,0.4995709093303061,EN,IT,11,2,2,"['bn:00082705v', 'bn:00082711v']"
around-autour de,0.8666666666666667,0.5892200326818329,EN,FR,13,2,1,['bn:03347031n']
badly-male,0.875,0.8111467095260881,EN,IT,10,22,2,"['bn:00114486r', 'bn:00114485r']"
bat-murciélago,0.9166666666666666,0.6063180087856354,EN,ES,42,6,2,"['bn:00008977n', 'bn:01433092n']"
bay-baie,0.9111111111111112,0.757570137569045,EN,FR,35,10,2,"['bn:00009212n', 'bn:00002529n']"
belt-ceinture,0.8461538461538461,0.8233148937716491,EN,FR,16,10,2,"['bn:00009824n', 'bn:00009823n']"
bid-offerta,0.8571428571428571,0.800614091670736,EN,IT,19,9,2,"['bn:00010262n', 'bn:00010264n']"
blaze-blaze,0.9047619047619048,0.7105578855939733,EN,ES,34,8,2,"['bn:03111729n', 'bn:03745410n']"
blind-cieco,0.925925925925926,0.5367790069443941,EN,IT,49,5,2,"['bn:00098562a', 'bn:00011271n']"
boom-boom,0.8,0.6222014897744549,EN,IT,57,13,7,"['bn:00012147n', 'bn:03370481n', 'bn:00224425n', 'bn:00918998n', 'bn:16364258n', 'bn:03301675n', 'bn:02458892n']"
border-confine,0.8666666666666667,0.7665088404376924,EN,IT,22,8,2,"['bn:00012212n', 'bn:00012216n']"
bounce-rebote,0.9629629629629628,0.60526012546009,EN,ES,48,6,1,['bn:00012412n']
brand-marca,0.8928571428571429,0.8928571428571429,EN,ES,28,28,3,"['bn:00012758n', 'bn:00012759n', 'bn:00012762n']"
bust-buste,0.8947368421052632,0.6525177557600202,EN,FR,16,3,1,['bn:00014185n']
canvass-canvass,-1.0,0.0,EN,IT,10,0,0,[]
cat-chat,0.9310344827586208,0.754288188729393,ES,FR,6,23,1,['bn:01503037n']
